id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
3501,https://digital.library.jhu.edu/node/14598,df928986-0be8-4134-af03-22b73e2f7672,"Johns Hopkins University News-letter, Volume 91, Number 15 (1987 February 13)",RG.14.050,2015-03-16,1987-02-13,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,75733771-625d-45e6-839e-f1af6e810238,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,1d46dee1-8876-40d3-a883-17f9f49e8119,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_015.pdf,
3502,https://digital.library.jhu.edu/node/14599,ff4c5eef-94e5-4fa4-a84f-46e22c26242f,"Johns Hopkins University News-letter, Volume 91, Number 16 (1987 February 20)",RG.14.050,2015-03-16,1987-02-20,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,59b117fe-d093-42c9-bbb8-e222ec42c106,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,ddcd65e8-7738-4e2c-9a0e-d57f1f519318,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_016.pdf,
3503,https://digital.library.jhu.edu/node/14600,73e65d68-e15b-4dbd-b0f8-27b34e3a3da2,"Johns Hopkins University News-letter, Volume 91, Number 17 (1987 February 27)",RG.14.050,2015-03-16,1987-02-27,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,a52ecfe3-97ea-451c-beae-4ea9437334af,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,54bc8423-6c94-46d6-8aee-cb1e05da0bda,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_017.pdf,
3504,https://digital.library.jhu.edu/node/14601,1dbc8528-82c0-46a5-a547-798ac84422e1,"Johns Hopkins University News-letter, Volume 91, Number 18 (1987 March 06)",RG.14.050,2015-03-16,1987-03-06,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,6d8409a9-1d6a-435f-a965-7f233f603672,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,af985071-4758-4dbc-9201-54bd94f8f94e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_018.pdf,
3505,https://digital.library.jhu.edu/node/14602,3525e20d-4477-4330-b0eb-e19d2322665f,"Johns Hopkins University News-letter, Volume 91, Number 19 (1987 March 13)",RG.14.050,2015-03-16,1987-03-13,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,72b93108-5f05-4fc8-a380-481b7aab4ae7,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,4605ea67-d75d-4ba9-b400-06a73953883e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_019.pdf,
3506,https://digital.library.jhu.edu/node/14603,f52f3605-85f5-41a7-9060-9bccb69a06f1,"Johns Hopkins University News-letter, Volume 91, Number 20 (1987 April 03)",RG.14.050,2015-03-16,1987-04-03,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,0f5e6716-5a72-449c-8a38-ccb62be154d6,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,b647be33-0400-4688-9423-772e0ff14348,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_020.pdf,
3507,https://digital.library.jhu.edu/node/14604,abd1af15-6c3d-419e-b7e6-9c2b24ffa175,"Johns Hopkins University News-letter, Volume 91, Number 21 (1987 April 10)",RG.14.050,2015-03-17,1987-04-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,771ae184-717a-4c8e-a079-85325dd912d3,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,97d93e68-453a-41f5-8b31-9e87ac389887,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_021.pdf,
3508,https://digital.library.jhu.edu/node/14605,457e43ad-d83a-423b-91e8-230f1581009c,"Johns Hopkins University News-letter, Volume 91, Number 22 (1987 April 17)",RG.14.050,2015-03-17,1987-04-17,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,78c2136a-ffe0-4b14-b2aa-b239f613c919,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,c0c4d698-37d4-4cb0-9d80-2922c10b0a02,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_022.pdf,
3509,https://digital.library.jhu.edu/node/14606,fda33b97-c340-4e4f-9552-ba2bd2fb7744,"Johns Hopkins University News-letter, Volume 91, Number 23 (1987 April 24)",RG.14.050,2015-03-17,1987-04-24,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,8c81f4b4-da30-4e2d-97ab-a3124d554156,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,b90563ec-fed1-4f81-8769-25cbaddbe6f2,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_023.pdf,
3510,https://digital.library.jhu.edu/node/14607,382c4367-1544-4ead-b1b3-80103df0068d,"Johns Hopkins University News-letter, Volume 91, Number 24 (1987 May 01)",RG.14.050,2015-03-17,1987-05-01,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,6ee8893a-a36d-45e9-be8a-de636c3bfbe1,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,9ef34041-a630-4b82-9630-61ec113c173e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1987_091_024.pdf,
